"","gene","distance","Z","p.value","p.adj"
"4102","Mif",2.16609700538277e-05,2.41812051836826,0.00780045436286384,0.499843288228235
"3061","Gsk3b",2.16186606828686e-05,2.41252770651474,0.0079211666518563,0.503612923537551
"4531","Nexn",2.15544003778011e-05,2.40403323383066,0.00810764953292301,0.50447512200039
"5995","Rps6",2.15512609450978e-05,2.40361823696264,0.00811685818413447,0.50447512200039
"5547","Rab11fip4",2.15499527640807e-05,2.40344531048954,0.00812069808086152,0.50447512200039
"4462","Ndufa3",2.14939273359991e-05,2.39603939375831,0.00828665449388352,0.504658487878997
"4493","Ndufs5",2.14857734405951e-05,2.39496154263848,0.00831105429750012,0.504658487878997
"209","A830039N20Rik",2.14756251380289e-05,2.39362005384772,0.00834151029455757,0.504658487878997
"5915","Rpl22l1",2.14655975734895e-05,2.39229452523441,0.00837170015527951,0.504658487878997
"6888","Syt1",2.14088979787311e-05,2.38479949142828,0.00854421615693025,0.511270816802194
"3187","Hint1",2.13438205679067e-05,2.37619700676815,0.00874606038544397,0.516313436146844
"6928","Tanc2",2.1340848827576e-05,2.37580417690161,0.00875537652841786,0.516313436146844
"4352","Myl6",2.13183920751056e-05,2.37283565270565,0.00882605816805256,0.516737132169868
"4483","Ndufb6",2.12561559817071e-05,2.36460875750524,0.00902456350690673,0.52228712747835
"5985","Rps27a",2.12485120916182e-05,2.36359832321782,0.0090492117196421,0.52228712747835
"4284","mt-Rnr2",2.1191881895521e-05,2.3561124631159,0.00923366285821052,0.523498363241828
"2751","Gapdh",2.11885853370181e-05,2.35567669602571,0.00924450076386015,0.523498363241828
"5286","Ppp1r2",2.11420406181826e-05,2.34952401993242,0.00939871562011178,0.523498363241828
"752","Atp5c1",2.11247509582409e-05,2.34723852589474,0.00945657135815162,0.523498363241828
"755","Atp5f1",2.11123823201971e-05,2.34560353431024,0.00949815093392105,0.523498363241828
"4477","Ndufb10",2.10989293697529e-05,2.34382520910703,0.00954355704132404,0.523498363241828
"3540","Kcnma1",2.10645253370254e-05,2.33927739197608,0.0096605409893316,0.523498363241828
"7193","Tmem30a",2.10595194841204e-05,2.33861567584016,0.00967766638982566,0.523498363241828
"4464","Ndufa5",2.10457418946807e-05,2.33679443709837,0.00972493761647153,0.523498363241828
"4461","Ndufa2",2.10398462637186e-05,2.33601510254479,0.00974522721515345,0.523498363241828
"5990","Rps3a1",2.10224642607055e-05,2.33371740181595,0.00980526213900268,0.523498363241828
"3692","Ldhb",2.10118360239103e-05,2.33231247124424,0.00984212946375026,0.523498363241828
"5930","Rpl35a",2.09910288229814e-05,2.32956199877547,0.00991465630011804,0.523931642664679
"5950","Rplp2",2.09664645834941e-05,2.32631488905337,0.0100008791543069,0.52507841650161
"5880","Romo1",2.09455193168631e-05,2.32354616588794,0.0100749153005662,0.525574748179535
"7155","Tmem178b",2.08972003319432e-05,2.31715895224037,0.0102475373161581,0.52804154398934
"7606","Uqcr10",2.08959678522487e-05,2.31699603261079,0.0102519739432681,0.52804154398934
"4634","Nptxr",2.08669995713349e-05,2.31316675930329,0.0103567361959489,0.529229368061824
"5971","Rps16",2.07674733330551e-05,2.30001053616478,0.0107238115669547,0.529229368061824
"1082","Camk2a",2.07615315848775e-05,2.29922510544613,0.0107460800590675,0.529229368061824
"5583","Rab6b",2.07426028757859e-05,2.29672294797653,0.0108172897484716,0.529229368061824
"4610","Nop10",2.07375051434261e-05,2.29604908643423,0.0108365374536208,0.529229368061824
"7546","Ubl5",2.07364125658313e-05,2.29590466025193,0.0108406666181648,0.529229368061824
"6753","St3gal5",2.0704481022076e-05,2.2916836777044,0.0109619514785275,0.529229368061824
"5979","Rps23",2.06980619335241e-05,2.29083514808252,0.0109864749760541,0.529229368061824
"64","2010107E04Rik",2.06775904939437e-05,2.28812905939935,0.0110650032070254,0.529229368061824
"4884","Pcdha2",2.06736960743273e-05,2.28761426195143,0.01107999730513,0.529229368061824
"5939","Rpl41",2.06579632128261e-05,2.28553455874859,0.0111407512145875,0.529229368061824
"4410","Nat8l",2.06254056028275e-05,2.2812308174498,0.0112673960328245,0.529229368061824
"2161","Edf1",2.05940969284557e-05,2.27709217106543,0.011390361056552,0.529229368061824
"4484","Ndufb7",2.0584535834857e-05,2.27582830454132,0.0114281439750581,0.529229368061824
"4401","Napb",2.05824225038217e-05,2.27554894650321,0.0114365099792162,0.529229368061824
"5911","Rpl18a",2.05629497313324e-05,2.2729748701147,0.0115138471782732,0.529229368061824
"3424","Iqsec1",2.05615348118649e-05,2.27278783404703,0.0115194842691252,0.529229368061824
"926","Bex2",2.0559473143441e-05,2.27251530521151,0.0115277023221946,0.529229368061824
"4469","Ndufab1",2.05570229003282e-05,2.27219141127466,0.01153747590095,0.529229368061824
"4456","Ndufa1",2.05412775542073e-05,2.2701100577488,0.0116004531215074,0.529229368061824
"1459","Clstn1",2.05312527671812e-05,2.26878489629076,0.0116407049499959,0.529229368061824
"4661","Nrxn2",2.04984599502791e-05,2.2644500633466,0.0117732239005596,0.531939899257268
"562","Aplp2",2.04803797898071e-05,2.26206007423759,0.0118468459659809,0.531939899257268
"1311","Celsr2",2.04555845639101e-05,2.25878243077081,0.0119484609672804,0.531939899257268
"1605","Cplx2",2.04040131616086e-05,2.25196528498121,0.0121622329441229,0.531939899257268
"7607","Uqcr11",2.03998897734593e-05,2.25142022052869,0.0121794673105756,0.531939899257268
"7299","Tpt1",2.03993294352865e-05,2.25134615027183,0.0121818109672801,0.531939899257268
"1050","Cacna2d1",2.03920579847578e-05,2.25038494820744,0.0122122598230024,0.531939899257268
"5969","Rps15",2.03894386805046e-05,2.25003870633375,0.0122232441829822,0.531939899257268
"3993","Mdh2",2.0314584321653e-05,2.24014382167858,0.0125407936979914,0.54285627188433
"5512","Pura",2.02799160411771e-05,2.23556107403683,0.012690268406379,0.543661818021325
"1970","Dlgap1",2.02668790617602e-05,2.23383773541553,0.0127468758219374,0.543661818021325
"5941","Rpl6",2.02549763524561e-05,2.23226433424751,0.0127987488165727,0.543661818021325
"3227","Hnrnpa2b1",2.02485972952276e-05,2.23142109630582,0.0128266243622628,0.543661818021325
"1474","Cmip",2.02174110857713e-05,2.22729863837369,0.0129636607396417,0.546623166317121
"6045","Rtn3",2.01950440164483e-05,2.22434196925756,0.0130627225012032,0.547961008839132
"6340","Slc12a5",2.01516741903186e-05,2.21860897743648,0.0132566691320509,0.553244991777589
"6976","Tceal5",2.01140516505691e-05,2.21363571072273,0.0134269243452108,0.55651515413703
"6444","Slc6a6",2.01042043952838e-05,2.21233401691741,0.0134717971694513,0.55651515413703
"3275","Hsp90b1",2.00744856730331e-05,2.20840554390286,0.0136080078441523,0.559302867857127
"4968","Pebp1",1.99756190911358e-05,2.19533651974538,0.0140697335357214,0.572253376893789
"7608","Uqcrb",1.99606125857879e-05,2.19335283246554,0.0141409839381975,0.572253376893789
"6860","Sv2a",1.99579365104821e-05,2.19299908611214,0.0141537224678673,0.572253376893789
"5978","Rps21",1.99353564531255e-05,2.19001426242948,0.0142616012363976,0.572253376893789
"4632","Nptx1",1.99326266548431e-05,2.18965341451694,0.0142746910186089,0.572253376893789
"214","Aak1",1.99109932691447e-05,2.18679372993116,0.0143787927044215,0.573460375597629
"603","Arhgap32",1.98971534878766e-05,2.1849642701455,0.0144457332265316,0.573460375597629
"2252","Elavl4",1.98637823859029e-05,2.18055299457102,0.014608247537921,0.575890082412513
"221","Aatk",1.98555723920396e-05,2.17946772788056,0.0146484697787405,0.575890082412513
"485","Ank2",1.98193758469783e-05,2.17468296125118,0.0148269412988994,0.580104078319439
"4660","Nrxn1",1.97713534801554e-05,2.16833495710191,0.0150666052792843,0.586660448625913
"6218","Sepw1",1.97235049366599e-05,2.16200993039579,0.0153087053835519,0.593098905665106
"1480","Cnbp",1.97082735707625e-05,2.15999651913949,0.0153864695175991,0.593098905665106
"3035","Gria3",1.96957625813674e-05,2.15834271034484,0.0154505981814945,0.593098905665106
"1741","Cycs",1.96577581815248e-05,2.15331896612204,0.0156468096104114,0.595503030522375
"6877","Syngr1",1.9655299192797e-05,2.15299391611557,0.0156595783401067,0.595503030522375
"6977","Tceal6",1.96078823536696e-05,2.14672595575793,0.0159075525634275,0.602119361679876
"1676","Cstb",1.95834907016841e-05,2.14350166011705,0.0160364189625286,0.603482022768475
"6003","Rps7",1.95730475801665e-05,2.14212119965434,0.0160918651930154,0.603482022768475
"7892","Zbtb7a",1.95514132792129e-05,2.13926139408236,0.0162072522272828,0.605021186356087
"6608","Sod1",1.95243992107156e-05,2.13569044516303,0.0163523268649723,0.605824484350905
"4479","Ndufb2",1.95197032823695e-05,2.13506969748653,0.0163776587069549,0.605824484350905
"3592","Kif5c",1.9493209654849e-05,2.13156754487399,0.0165212070986025,0.608369155513243
"5973","Rps18",1.94642425967562e-05,2.12773843320935,0.0166793882357027,0.611427303883553
"753","Atp5d",1.94236216504831e-05,2.12236881166529,0.0169033895570153,0.61635803047336
"4123","Mlf2",1.94002307553814e-05,2.11927680456559,0.0170335403695309,0.61635803047336
"4465","Ndufa6",1.9394172225303e-05,2.11847593662383,0.0170673903725953,0.61635803047336
"5926","Rpl31",1.93853385269471e-05,2.11730822337839,0.0171168487204448,0.61635803047336
"7072","Timm8b",1.9333292053163e-05,2.11042827860693,0.0174107414159839,0.617347225617448
"5968","Rps14",1.93255972664062e-05,2.10941111636585,0.0174545553967968,0.617347225617448
"5422","Psmb6",1.93199060070976e-05,2.1086587973925,0.0174870218622407,0.617347225617448
"2714","Gabarapl2",1.9309936743826e-05,2.10734097553572,0.0175440169736534,0.617347225617448
"6162","Sdhb",1.9302666398914e-05,2.10637991962113,0.0175856820682147,0.617347225617448
"7613","Uqcrq",1.92855475303075e-05,2.10411700223212,0.0176841210417203,0.617347225617448
"495","Ankrd12",1.92585354460644e-05,2.10054631560837,0.0178404054174906,0.617347225617448
"1461","Clstn3",1.92496922374622e-05,2.09937734521783,0.0178918250702409,0.617347225617448
"3890","Map1b",1.92322940482666e-05,2.09707750486197,0.0179933574786401,0.617347225617448
"4766","Opcml",1.92246922392584e-05,2.09607263320905,0.0180378741253863,0.617347225617448
"332","Adcy1",1.9220716946501e-05,2.09554714526275,0.0180611910438734,0.617347225617448
"751","Atp5b",1.91843519996958e-05,2.09074011786115,0.0182756833265142,0.617347225617448
"6334","Skp1a",1.91796644359267e-05,2.09012047588545,0.0183034893858975,0.617347225617448
"1068","Cadm4",1.91771682403472e-05,2.08979050756142,0.018318311216956,0.617347225617448
"1379","Chmp2a",1.91748951120266e-05,2.08949002616149,0.0183318174206394,0.617347225617448
"4492","Ndufs4",1.91656668471971e-05,2.08827015576976,0.0183867359912563,0.617347225617448
"5928","Rpl34",1.9147256712518e-05,2.08583654786862,0.0184967157806817,0.617347225617448
"5924","Rpl3",1.91450732827795e-05,2.0855479235888,0.0185097963935435,0.617347225617448
"1138","Cbx6",1.90989118071743e-05,2.07944590783937,0.0187881923454922,0.624074731867819
"2536","Fau",1.90790356922055e-05,2.07681851421759,0.0189091563833387,0.62553949043744
"5410","Psma2",1.90261805791329e-05,2.06983167663975,0.0192340549439908,0.633711494470435
"1281","Cdk5r2",1.8972741871447e-05,2.0627676945713,0.0195673523735698,0.636642202506469
"780","Atp6v1e1",1.89553475215247e-05,2.06046836172318,0.0196768937154704,0.636642202506469
"3041","Grin1",1.89452764660957e-05,2.05913708411484,0.0197405540989363,0.636642202506469
"5921","Rpl27a",1.8940986843995e-05,2.05857004544733,0.0197677223759841,0.636642202506469
"4342","Mycbp2",1.89001904624837e-05,2.05317723338407,0.020027695800536,0.636642202506469
"4648","Nrcam",1.88983002842591e-05,2.05292737357902,0.0200398108637916,0.636642202506469
"738","Atp1a1",1.88892335460871e-05,2.05172885515221,0.0200980104208007,0.636642202506469
"1352","Chchd10",1.88754429366306e-05,2.04990589531406,0.0201868074062,0.636642202506469
"6988","Tcf4",1.88582768707565e-05,2.04763673898952,0.0202978033408642,0.636642202506469
"7266","Tomm7",1.88340189440721e-05,2.04443012029425,0.0204555371293904,0.636642202506469
"5936","Rpl38",1.88323816940204e-05,2.04421369468243,0.020466220435392,0.636642202506469
"6130","Scn1b",1.88204123095456e-05,2.04263147982428,0.0205444662089828,0.636642202506469
"4351","Myl12b",1.88029882497691e-05,2.0403282196754,0.0206588229686801,0.636642202506469
"6121","Scd2",1.87855103178002e-05,2.03801783824275,0.020774074475995,0.636642202506469
"3544","Kcnq3",1.87852591276183e-05,2.03798463379195,0.0207757348134621,0.636642202506469
"5912","Rpl19",1.87750231083483e-05,2.03663154986258,0.0208434893376307,0.636642202506469
"1959","Disp2",1.87686194995788e-05,2.03578506648976,0.0208859713174895,0.636642202506469
"4106","Minos1",1.87682849477149e-05,2.0357408425841,0.0208881927706501,0.636642202506469
"5967","Rps13",1.87630780665668e-05,2.03505255282831,0.0209227926977891,0.636642202506469
"5415","Psma7",1.87572011726291e-05,2.03427569509368,0.0209619031493636,0.636642202506469
"2716","Gabbr2",1.87504675417241e-05,2.03338558659316,0.021006791189766,0.636642202506469
"4853","Park7",1.8744882578583e-05,2.03264731874968,0.0210440836168887,0.636642202506469
"1509","Cntn1",1.86510456696755e-05,2.02024315946915,0.0216790857446678,0.650604389311997
"1088","Camk4",1.86455813354155e-05,2.01952083737529,0.0217165568848959,0.650604389311997
"1008","Btf3",1.86413747508049e-05,2.01896477530819,0.0217454403898824,0.650604389311997
"7872","Ywhag",1.8607197923173e-05,2.01444699207572,0.0219813124362821,0.655252456433932
"781","Atp6v1f",1.85930847919997e-05,2.0125813985789,0.0220793427458972,0.65577259586172
"6899","Syt7",1.85678124460386e-05,2.00924068533137,0.0222558074506311,0.656209235578846
"1343","Cfl1",1.85279110679095e-05,2.00396618241361,0.0225368415536129,0.656209235578846
"5994","Rps5",1.85218375795814e-05,2.0031633371634,0.0225798797347538,0.656209235578846
"1580","Cox14",1.85170449516906e-05,2.00252980692011,0.0226138903286143,0.656209235578846
"1698","Ctsb",1.8515618319181e-05,2.00234122252311,0.0226240226769579,0.656209235578846
"7612","Uqcrh",1.85135737220733e-05,2.00207095031908,0.02263855065752,0.656209235578846
"6896","Syt4",1.84923646922466e-05,1.99926736069514,0.0227897168431813,0.656209235578846
"2312","Epha4",1.84911551788678e-05,1.99910747694815,0.0227983631586433,0.656209235578846
"4007","Med13l",1.84873827344172e-05,1.99860880321319,0.0228253485756684,0.656209235578846
"6951","Tbc1d24",1.84733066548256e-05,1.99674810750898,0.022926276639523,0.656209235578846
"7605","Uqcc2",1.84656920549511e-05,1.99574154505078,0.0229810312287996,0.656209235578846
"5931","Rpl36",1.83627228424669e-05,1.98213020035161,0.0237323351244193,0.671916144773441
"5907","Rpl14",1.83525505940656e-05,1.98078554619708,0.0238076641977473,0.671916144773441
"2987","Gpm6a",1.83405867454866e-05,1.97920406312065,0.0238965178269017,0.671916144773441
"4741","Oaz1",1.83325317577104e-05,1.97813928645076,0.0239564978262658,0.671916144773441
"418","Akap11",1.83304154020174e-05,1.97785952858771,0.0239722778544651,0.671916144773441
"6981","Tceb2",1.8301242373629e-05,1.97400319002075,0.0241906901089519,0.671916144773441
"522","Anp32a",1.82939606201543e-05,1.97304062602549,0.024245466965028,0.671916144773441
"2288","Enc1",1.82898246813947e-05,1.97249390252674,0.024276625847344,0.671916144773441
"5024","Phactr1",1.82885233807905e-05,1.97232188556504,0.0242864363950815,0.671916144773441
"3875","Mal2",1.8259678976e-05,1.9685089872552,0.024504751533294,0.671916144773441
"5913","Rpl21",1.82099469161626e-05,1.96193498136824,0.0248850272449228,0.671916144773441
"6356","Slc24a3",1.82077883684785e-05,1.96164964620961,0.0249016439981962,0.671916144773441
"1602","Cpeb3",1.8169822299308e-05,1.95663096886049,0.0251954356282659,0.671916144773441
