"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X11.5","X12"
"Cre09.g393200",7.71111141119778,7.23219779598295,7.03805425662614,6.82091239402134,6.55598320939073,6.67528877555803,6.72248334807644,6.70545565473655,6.53432944652685,6.53628211788086,6.44566334188,6.25748838614937,6.23378542887032
"Cre09.g394100",5.20364518562381,4.3530642427413,4.05050947403125,4.37175024708616,4.18670384930885,4.35475560721599,4.36791000012987,4.65096440072294,4.903592568888,5.13739508409151,5.26202795806438,5.39761579348474,5.36731716274848
"Cre09.g394550",7.11240194910547,6.48776185958538,6.05547015309271,5.32232282544902,4.72229796371133,4.79643227052997,4.50095177596541,4.19894151666076,4.41813169864433,5.12653651540917,5.66343335064168,5.84089566359772,5.90558868158423
"Cre09.g394843",3.52104225301115,2.81687369142005,2.57501334538878,2.31745633519715,2.16348112104445,2.32250436557859,2.54522793627817,2.80222190680336,3.28603744577732,3.65651415314631,3.54659309320523,3.29484953975934,3.31337601370404
"Cre09.g394880",3.69271897001205,3.50177368502621,3.39760826741877,3.34990024519443,3.09371562920261,3.39194045702151,3.45373522123677,3.82315852937398,4.21026728601652,4.68841295977133,4.63913035534839,4.36266226794057,4.48750595411807
"Cre09.g395288",4.82224785146344,4.1798251075806,3.97792292833247,3.67001048941592,3.52652036044639,3.54868340779581,3.54600337218929,3.48865038113889,3.34347874749524,3.35094389495714,3.11607172126671,2.98703162611012,3.04614854811823
"Cre09.g396213",7.95085943556821,10.6667848975474,11.6552535511732,11.9671220195573,12.0078535113248,12.0980258184045,12.2179902303839,12.2740700334279,12.1563043810668,11.5505050399427,10.8164041947573,10.520164396563,10.2107839119102
"Cre09.g396400",7.23981760149715,6.12435620151527,5.57308658454266,5.61350143917477,5.60647343489611,5.54983344542068,5.57049425160987,5.81571824958362,6.03433781671633,6.3715710023901,6.42349486643118,6.51623811689331,6.51311186874441
"Cre09.g397200",5.66657021000862,5.69018899839889,5.55422683314101,5.45465586350783,5.35027971022462,5.42884203471944,5.87061090216068,6.46703562416328,7.02904495329499,7.50016649565228,7.44506916797644,7.35051980617481,7.27693000834215
"Cre09.g397250",7.35780648468677,7.39326745594642,7.43457893142141,7.40492107893158,7.27368881197423,7.48089227449467,7.43088217894645,7.13232748579518,6.34068972053237,5.03943346636452,4.11968457974868,3.92883906087474,3.47044572023004
"Cre09.g397350",0.20958605186139,0.390125649023606,0.304896389030298,0.321313822406488,0.35933753328241,0.294613285163955,0.378456132848653,0.492961488029066,1.02601662896995,2.12941509683244,2.91761845649652,2.88957285414206,2.94050447228251
"Cre09.g397697",10.455037420977,10.4254350969525,10.3408317854256,10.3554852701917,10.2243098474189,10.1568324831412,10.0598574366495,9.89677630897303,9.86924363401362,9.79304939784206,9.80061471441517,9.80234804444476,9.88362528462718
"Cre09.g397900",4.48038708778041,4.46327335121106,4.27797995567794,3.90098607094654,3.72803729877538,4.17216397879252,4.45183037805578,4.91325001295284,5.35549061683776,5.82992810631853,5.9014557384884,5.86466635128575,5.72337624228328
"Cre09.g398067",5.43718275635388,4.05180247830625,3.76029130882,3.38841632730747,2.90333744588743,2.97421048329679,3.47687973998555,4.1093353766121,4.77309032537784,5.62658460581881,5.89376781867254,5.93266971662847,5.82603134515233
"Cre09.g398700",3.65269468454868,4.60944007314265,4.73959789677228,5.00207957348196,5.07315222403642,5.25488866482829,5.2793617854504,5.23452915663164,5.25649207502459,5.54039820327909,5.66155035480795,5.67798478031974,5.66742769877687
"Cre09.g399073",2.89281712222771,3.51457093664898,3.38708582099039,3.38959091530027,3.72577342486467,3.66558894186821,4.14728170375804,4.42418327490033,4.82457831136737,5.11312720146899,5.09929805873894,5.12669798033771,5.15320620315037
"Cre09.g399178",3.76289444332326,4.34104243625987,4.56630826428777,4.75916532610516,4.56726532114842,4.72140153749462,4.79817936584539,5.2417497491017,5.57122411036079,6.00852074414485,6.0401026706816,6.11543787986518,5.81079019746569
"Cre09.g399200",0.0871968171451005,0.186698824597106,0.11316177852426,0.0813370497424205,0.302291884521937,0.121791891987533,0.0369786499716622,0.027458959564479,0.153842490757593,0.0725452384012099,0.0726104685428148,0.027458959564479,0.0983035220474089
"Cre09.g399911",0.539868250075325,0.590213984461888,0.427739741443078,0.232710390584292,0.108466419376425,0.0178823268004873,0.0712393953211233,0.261329210317139,1.58526059609414,3.64635407023011,4.73622271411465,5.02437870251658,5.40590067671729
"Cre09.g400100",6.54859029779393,5.70179668982722,5.81960428807882,5.73088391478568,5.571319286676,5.50549181664034,5.30857920722351,5.52951207618941,5.14536237103496,5.22773403571582,5.48734214416799,5.53490716456761,5.96850713569248
"Cre09.g400650",10.7971206783766,10.9672577278576,10.8310571164272,10.7731565645277,10.8578476588558,10.5205188671937,10.4487704026337,10.3565475040675,10.5281502869266,10.3863021376947,10.4526555277172,10.7302363563608,10.7575014915175
"Cre09.g400738",4.27871867782942,3.99175539966771,4.1719138442509,4.35344068798278,4.42203643974793,4.46316982282707,4.41816383024139,4.31590410520497,4.25450123541136,4.15695739683677,4.06580374454799,4.34394737514486,4.16023726193917
"Cre09.g400775",3.18689143525305,2.81974849984328,3.14127503937006,3.08596157616147,3.27556057251272,3.0907130037196,2.9253047122184,2.8188271468852,2.98270883906522,2.83954353496012,2.79486811325068,3.08500918642489,3.41503072956966
"Cre09.g401330",4.56479529367479,3.97438874720291,3.89084781281435,3.69568401161113,3.64825219757341,3.45967516644129,3.454337233364,3.69966344652635,4.00819099454691,4.47633079188172,4.88303113394103,4.97859749322297,4.96029883051723
"Cre09.g401700",5.15592409958303,4.31124251946682,3.67886814417116,2.86467373612618,2.27406447012678,2.59524560331123,2.57239029317015,2.62479738037611,2.8777349029818,3.34360580728652,3.53913198839145,3.36834085799474,3.57650901086348
"Cre09.g401701",3.47563040778922,3.93072958318076,3.99780545937603,4.36237969866825,4.15580968170342,3.91852669482445,3.46756260089345,2.99304217884748,2.80143626731815,2.90947281666441,3.01345313305608,3.16102076116295,3.03280575736528
"Cre09.g402650",3.79223113986517,3.46365763875582,3.23718638288315,3.38365187370154,3.41868434889471,3.54032387558885,3.66300320716236,3.92159566230775,4.23826059335554,4.63990347531644,4.81497341013787,4.97895983783793,4.93235147278214
"Cre09.g403182",4.69907019552303,4.17022772576011,4.22260171976347,4.15351115008484,3.8786907040891,4.17542911464048,4.14308720445047,4.35975807107292,4.52138590753419,4.80978333513638,4.77291253066568,4.58468091986292,4.70744301826337
"Cre09.g404450",4.53001659671149,3.11611144689844,3.32284982069319,3.67466494461619,3.71809628911395,3.87282156694608,3.92142833754274,3.97768965027772,3.7035414927298,3.68567470634695,3.49308030183491,3.42771245657186,3.22975556430807
"Cre09.g405600",4.22603339419246,4.39490504713873,4.1977536795683,4.46932576823542,4.52506346775601,4.46892976579111,4.37645372383978,4.33570978015668,4.79610470160092,5.21570325289677,5.42992544726467,5.82237128537383,5.75938347943818
"Cre09.g405750",5.56281573637146,4.72468251670144,4.7419830015804,4.75286656316491,4.82693862533256,5.14764753708973,5.37054449393197,5.45149921831499,5.45987756490242,5.3628302211234,5.20207508707804,5.10951352597607,5.184202942021
"Cre09.g405800",5.42542716997993,5.42306082030293,5.15498119428327,5.10919753367837,5.23668639781232,5.028294927387,5.05432334432089,5.00796882272058,5.01820982332372,4.84441777868272,4.76938281156755,5.21804437423081,5.11637564105234
"Cre09.g406000",2.72355963623319,2.4375518820611,2.09833656731564,2.03123184479708,2.21560152982405,2.38813939289383,1.95157892341589,1.85223016968174,2.34170899645269,3.43140470848122,3.57143287045274,3.47776015307035,3.26186620177161
"Cre09.g406800",2.43641093304751,3.09083435071666,3.16345452366528,3.49169064126278,3.84063431800509,3.87680373885742,4.08276940467423,4.37430991206622,4.69539004541266,5.0121327420096,5.20673340601519,5.26979258847585,5.14642864316051
"Cre09.g407250",0.697503971574963,2.38601882774104,3.54244670300074,4.26447737862799,4.18571988282999,4.25306241242358,4.40191160670363,4.60814381941652,5.0542820913082,5.44750177189762,5.52310016972728,5.5922384088652,5.5617534360738
"Cre09.g408851",4.28810242535262,5.24447630489037,5.16497172935491,5.58968004803821,5.4338995795415,5.37356677809228,5.2534008066777,5.12555409225664,4.95429148294857,5.03959493394291,4.92803375142628,4.7212733811764,4.55719578558738
"Cre09.g409350",7.79047550547092,7.76350882467956,7.6524752573203,7.28005120428801,6.77993031630157,6.83930700461923,6.57038966333939,6.43354004643857,6.28053033826954,6.66477824142182,6.83409659884877,6.7535391708417,6.83304995174853
"Cre09.g409500",0.256512887095994,0.279060331364313,0.939413668354112,1.69901165937684,2.58229821867934,3.26790548989904,4.39454417294691,5.60651157466386,6.22290883245483,6.71005777176274,6.58767168355511,6.5574316835313,6.28571187653374
"Cre09.g409801",3.08265752303898,2.97696224982649,2.67375346138535,2.29736891557143,2.08173809499838,2.27711145662634,2.50710443671338,2.51261807242394,2.96127067581754,3.55891047028709,3.82559510598147,3.80908922207143,3.74985311691039
"Cre09.g410600",6.01872168703715,6.09734463787411,6.06467481850138,6.03600236970093,6.09260231077088,6.12551934795759,6.29377881108009,6.60510210010471,6.91138927596639,7.20864851682322,7.15721190734481,7.23945938472409,7.22163474620884
"Cre09.g410650",7.49498192731328,7.8705442832028,7.6949462175503,7.32852492998794,7.02196823121794,6.75467028226076,6.64033317100993,6.39361622409868,6.00498374641016,5.64787601987718,5.64982287633413,5.81785564157772,5.89438656805958
"Cre09.g410850",0.124801551763085,0.188767349499493,0.0921718889764537,0.0883209588284467,0.0315443560096421,0.0967660313363432,0.0194287750101811,0.0559162935389914,0.0882252195595498,0.243774044806315,0.212192335769048,0.200727858127022,0.154611381418891
"Cre09.g410950",0.00667752933453379,0.0890927912764714,0.0162620328460997,0.0045302340781918,0.0220221663530106,0.00981537816775421,0.0135062325312908,0.00995768385384296,0.031751471153079,0.0269032218478969,0.0135770257518633,0.00995768385384296,0.0248153838623002
"Cre09.g412300",5.55916743537619,5.17193145062873,4.78374990756021,4.4965142880564,4.45259541062961,4.69254266785509,4.64656187535195,4.67644012762127,4.35704005675163,4.18939256857997,3.9285628480471,3.78447306005764,3.97500997592506
"Cre09.g412803",6.0612393357609,5.29029191020044,5.07938300163181,5.28172748076328,5.66115484398763,5.61244635474396,5.57230245910319,5.51850430442909,5.75962997169974,5.89081190045523,5.85032685462969,5.78152828645317,5.77676419406185
"Cre09.g414200",4.38176102822884,3.86636815857908,3.53194423975558,3.92826281335587,3.79569766572822,4.02644430704265,4.28693771287808,4.48257747963009,4.60550534209289,5.26208630998504,5.47147924179781,5.44218215406319,5.51348994357665
"Cre09.g414800",4.108907037665,3.51006617307839,3.5630928660087,3.84401760019111,4.08638515713226,3.84216083689128,3.76930469824541,3.7464506971865,4.01806729527994,4.31739431008628,4.44172385407665,4.4746060790473,4.38831621485844
"Cre09.g416000",4.40383644589053,3.97799770779357,3.75370336251935,3.63242395270382,3.64051600440364,3.67755659866178,3.73408832322955,4.06429631262641,4.32404581709795,4.74848499351736,4.74489614911223,4.50663947609668,4.62094754211704
"Cre09.g416500",7.41245762686606,6.86908882393663,6.2581073115022,5.12239121475125,4.67093151378214,4.71418352033507,4.43536572521913,4.55388339534583,4.84969815874613,5.62457965263353,6.09452375265484,6.18780206144521,6.25692152443739
"Cre09.g417200",7.9177968497536,7.91069914517018,7.68555571603205,7.18545265324743,6.60116300370699,6.71105785062071,6.53225973156716,6.51041402436187,6.54313380722634,7.0097424599461,7.13709531282497,7.1305597083534,7.2543639258364
"Cre10.g417700",10.8505290665767,10.6324726351292,10.6582897958589,10.6708640341943,10.7843932654193,10.6101756697183,10.5915794385954,10.5283448690951,10.5976908290336,10.440270947668,10.4279583818995,10.5823304241529,10.5299426902522
"Cre10.g418100",3.73596459382085,4.82459101431631,4.93282933777956,5.15478246823121,5.25482249879764,5.19661466928133,5.44684541197521,5.96763733481555,6.48562306275286,6.93511293638565,7.11331536240797,7.17561525056825,7.05980903050258
"Cre10.g419600",0.496724871953925,0.494086020684468,0.902970193841212,1.38838889521403,1.8707572231212,2.26642277985692,2.59449496296448,2.88494866749091,3.07447609954709,3.07686943665796,2.98227047692085,2.72485892533468,2.62573154782829
"Cre10.g419750",5.31900132562168,4.9378312783835,4.63075758013123,4.52283731292884,4.28366776304221,4.49305523762005,4.65594237298027,4.79385880685578,5.03441791172219,5.47945165286085,5.44250546519469,5.56710790243725,5.25500207748464
"Cre10.g419800",4.31081780573891,4.02313109157257,3.93270703992847,3.79533094798263,3.62003320819317,3.65970085440865,3.89453680229383,4.24938019440953,4.46099952984194,5.05121212064725,5.18301653896584,5.2764768447727,5.13853190288079
"Cre10.g420350",6.8817888411237,9.25593930451247,10.2884957614917,10.5714450890207,10.7960810882343,10.7208430563027,10.828431372498,10.9302043142979,10.9278369710156,10.544293203173,10.3243151476115,10.3114904658026,10.067165025177
"Cre10.g421200",5.07545040706053,4.96948506370694,4.55658061055776,3.65283317069044,2.91891423874684,2.31688211783905,1.58340591781215,1.03747189780155,1.40998631475153,3.29364731241524,4.39652876704533,4.98839020918981,5.11814049103727
"Cre10.g421850",4.5433412835989,4.77020205523644,4.71316676635497,4.65207228595088,4.42788493192621,4.52598357797553,4.58251707483872,4.68225327765264,4.76793133946531,4.89522317289644,4.88883675641433,4.8574640729609,4.89602689756441
"Cre10.g422000",5.64439997888869,5.62975818426091,5.33039566996146,4.32746837180652,3.49129004746608,3.47369287417879,3.10512019725422,3.30037943800345,3.80288893938377,4.66510509386391,5.03641071103576,4.95217894333558,5.02228322687129
"Cre10.g423450",3.10139828269709,3.18013560388547,3.35495215618233,3.42914072119702,3.50487327956516,3.34916793651739,2.97444337094296,2.71408794899956,3.06556640414743,3.24621863476707,3.57986726324114,3.46521882579173,3.87055650539243
"Cre10.g423550",4.92453550692775,3.28643331680499,3.41279112861389,3.66184328485226,3.86076398389653,3.79139962080246,3.76719136473779,3.90632291224102,4.00663470185101,4.22263663295582,4.13494970065137,4.0967385815432,3.911831282103
"Cre10.g423650",9.43881060704649,10.0103005676502,9.81015701298353,9.58420939849953,9.14072185065844,8.83696845238103,8.21259630572785,7.17546959940343,5.66004486825814,4.53169991367145,5.44554324263643,5.66007558935579,6.23581462022744
"Cre10.g424350",2.24740619648721,1.59029036602914,1.84417635530799,1.57869974396015,1.62101158883598,1.71964068557845,1.52910975221434,1.39208131866912,1.55038624734165,1.85113594336155,2.21425680265906,2.27636067431939,2.3739973753026
"Cre10.g424400",5.40284695042172,5.97698011032064,6.00422844370555,6.16673827033524,6.40332505788426,6.39133298503715,6.65901846522039,6.98574180028572,7.44713345234117,7.90766304412912,7.86037696336692,7.98946262566417,7.94994881968721
"Cre10.g424450",6.14265775791692,6.475649018077,6.27337451290569,6.10698330055311,6.06395593162396,6.03841057370429,6.07811137934751,6.24084192500613,6.34188515974464,6.43246994759631,6.34139911344809,6.18456407437273,6.23164064824226
"Cre10.g424900",4.84467465574518,4.12915769769051,3.87113420166665,3.59878189147587,3.6547085265975,3.648102043765,3.74596373667837,4.03672970366226,4.59343948739277,5.07003746249294,5.27454115100338,5.49868530209786,5.47753313037442
"Cre10.g425501",2.74093538886452,2.25868572485125,2.41201221212045,2.301211811325,2.01350092275966,2.32682353382501,2.28442952266173,2.57138233710075,2.67927901077001,3.10668064043134,3.05838614354705,2.80132196975264,2.85642993260361
"Cre10.g426000",3.7648455178359,4.20483335956149,4.00492550312709,3.44858281309577,3.78855860878847,3.47656416042587,3.52563171933821,3.26107371084092,3.57201706475252,3.95706383330338,4.26011098909132,4.39233832683258,4.40950578349121
"Cre10.g428400",3.13033371106784,3.07438521493311,3.05469365334445,2.61356631892079,2.38351061457922,2.47328262472675,2.3952557059471,2.29298781908225,2.03232288679405,2.14181386143563,2.05950457900978,1.77618853554743,1.78511244549763
"Cre10.g428550",4.45412538815571,5.25231091615868,4.823178377357,4.40227478397573,3.55382824392272,3.78695013085826,3.4869398161217,3.00795771720981,2.44230579787988,2.6303993756994,3.41570429656594,3.42681521873994,3.93640271624694
"Cre10.g430450",1.67300613535796,1.60634691895258,2.02135718472428,2.89011987378496,2.64109460104458,2.84257089663567,3.31229670479326,3.51988060574203,3.9389767005165,4.45735843451055,4.64555225787598,4.71819880625888,4.56315913720441
"Cre10.g430750",5.1675253727024,4.74420844801426,5.19040278578216,5.41216020479055,5.45471109447537,5.72077170125198,5.5429739396573,5.22524843142049,4.7601243294626,4.49474922197274,3.99385867963871,3.82574623562366,3.89549442139536
"Cre10.g431400",5.41745370949287,2.66933307556916,2.06388266407427,2.17313559022481,2.09586817238492,2.29869645838687,2.35666589815867,2.35548199264962,2.50343085249198,3.21917695265055,3.45806692210689,3.41657736853561,3.58273822629049
"Cre10.g432000",2.76220315639043,3.17070844015655,3.35826981939645,3.49914695320258,3.06671579798291,3.19735747027001,3.34243496045376,3.60764350236507,3.79516619728668,4.21336216542234,4.18834943976733,3.97706842808229,4.06826509802597
"Cre10.g432800",10.2235399325419,10.3246541726253,9.99135229712206,9.81096218079008,9.5957952357393,9.56005093485147,9.46757660960359,9.3739783655771,9.34068627189783,9.28578630363491,9.3121479840792,9.23251068441825,9.38493774063224
"Cre10.g433600",6.7907022647309,9.30479405651707,9.25149313493923,8.8277547875667,8.22200222752938,8.3887599855616,8.46880721791415,8.26552268301574,7.84255672457665,7.61357264709202,7.61728653932306,7.55749833394968,7.70854345578501
"Cre10.g435300",3.91608804157877,4.9410953039728,5.11055866154567,5.11217182926907,4.96750552292309,4.98062408303453,4.82187097993636,4.73271438032363,4.73336682920933,4.94361743738512,4.88831522797362,4.76014233562552,4.64647404560447
"Cre10.g436050",9.51848903566171,9.53081609094821,9.33540872737399,9.38126697720536,9.26733747423415,9.20749528247265,8.93219452403714,8.60460211838226,8.237251018368,7.81386368970468,7.71756349084793,7.66523016757913,7.52062903951366
"Cre10.g436350",7.01432209955164,7.14056875015828,6.71517136246944,6.25554016238035,5.84811804283086,5.73973438900286,5.2959160289932,4.8096890344936,4.00248419738977,3.8498479918206,4.33819171458342,4.56356055834222,4.75400222493717
"Cre10.g436500",3.63630518892838,5.54838241225192,5.7191730952745,5.5896770931142,5.35794078381447,4.91173723341924,4.54020809071659,4.32356834018961,4.43434677754917,4.91837160158395,5.22737116879628,5.45760462932483,5.47092753470488
"Cre10.g436600",3.5794949064441,2.87562982136232,2.09314805955222,1.6189653847979,1.1506913934607,1.52431340226901,1.19632082461431,1.12430688465703,1.63209705343093,2.14653145007503,2.39037682716307,2.38402068588204,2.51929798248988
"Cre10.g437150",4.32156155723853,3.83333076069855,4.15055556003514,4.10555210454975,3.91534515811751,4.19921674492213,4.26986532826844,4.46768604069031,4.40991486844113,4.54720740594902,4.45221326673086,4.37554678667337,4.36565713930502
"Cre10.g439150",4.77815142801063,4.84528456881603,4.881273489953,5.21903451757623,5.16069308548077,5.25758181776986,5.53962931416044,6.01940985058324,6.48460198014989,6.85686889000664,6.90251499685893,6.92489095884632,6.80925587659982
"Cre10.g440750",3.50330430714432,3.15004245521198,2.98981011411469,2.42985758316964,2.03468954386873,2.09865907258343,2.19686425630618,2.57363645533109,3.16305454617516,4.02258855768839,4.35957912256599,4.31797932611058,4.46437724357025
"Cre10.g441000",5.34850406485323,5.04351990484542,4.76811996466557,4.84965098407885,4.64901698281694,4.76141236937088,4.77359967082649,4.9923899993661,5.13096414570847,5.65103798435668,5.67548164811224,5.48901617374072,5.56138801548622
"Cre10.g441400",8.54065375649272,8.03934192560604,7.3531789969246,6.22166595314984,5.53955044593661,5.59234893529372,5.35951433777318,5.41840956752878,5.93286929118598,6.70263750698468,6.910848603615,6.94574654002428,6.85763771854721
"Cre10.g442700",3.28913501448179,3.91927132145018,4.03592074473155,4.52483373312427,4.58105989223592,4.40449212352923,4.60225720671525,5.03567679659734,5.38127491005896,5.7579389118735,5.93561509242791,5.74779733943423,5.91246751008418
"Cre10.g442750",0.941980461902269,0.858999939734253,0.685609354450735,0.258753756893263,0.211848242973569,0.168221680509567,0.18166965581474,0.238144178283664,0.785445166453835,3.00593888769331,4.40145171683446,5.08218606278618,5.29649508763977
"Cre10.g443300",3.29247584023389,3.71532997515257,4.14428356254265,4.27173672856929,4.09498532452982,4.22842208528811,4.24577152194036,4.16423619866025,3.99543832779315,4.01519700949175,3.76666603432609,3.44318703365324,3.6076876266142
"Cre10.g444700",5.70785358427086,5.38852225917394,5.68588648204992,6.74095126448618,7.16278002178074,7.57052315566057,7.65031014606639,7.68955207589185,7.42584250727389,7.12766482946445,6.63189987258909,6.28232371937997,5.90599291540404
"Cre10.g444800",3.47389951831701,4.20888217374746,4.1893444573625,4.28140042260691,4.54153965314323,4.79501613175135,5.03850236900083,5.38951452993231,5.62053133819391,5.82903039769219,5.61163095216119,5.77178954240264,5.55703840582528
"Cre10.g446100",3.52509449265518,3.98219463726281,4.24549649687463,4.19765395671322,4.28065613656643,4.11522335926809,3.82986753904929,3.6136178815181,3.61646849554783,4.53856359276466,5.0311150095051,5.21306693935574,5.188758874165
"Cre10.g446700",1.96132823438554,3.2617388720585,3.36955734515679,3.50400417921254,3.31532723083763,3.62473404817433,3.85811465075594,4.1067650187269,4.21290272581739,4.52768688356917,4.62164488766945,4.64633205571052,4.54809830668369
"Cre10.g446900",4.28590362058947,4.45045392739355,4.22603020154052,4.08284002212216,4.0465004758164,3.99376452281472,4.04835488947864,4.34885753286311,4.62320043307599,4.97639379223386,4.97198623691314,4.92101422567894,4.93145832464984
"Cre10.g448700",2.86930988867618,3.06007279169317,2.93994684331697,2.87063465507768,2.32270903564031,2.62468739874505,2.5969552438617,2.62010220276196,3.03753652595125,3.30178224104165,3.38848362032683,3.44626023702736,3.52520535494366
"Cre10.g449050",1.40612588263623,2.02218394415053,2.74563458379012,3.25289633091666,3.32831904375047,3.55886081794082,3.78908805833357,4.18577028372508,4.52184203655972,4.8896567854378,4.94426263795483,4.95734765033511,4.74751401886402
"Cre10.g449950",0.303761034234738,0.950067264945063,1.07062156113454,1.34088204128516,1.29677489125408,1.59518100544151,1.54884247597115,1.61310088518384,1.69113718285186,1.95059757486834,1.95478815797414,1.7483001999594,2.06895625130394
"Cre10.g451100",0.194012087906229,0.0968354150251808,0.174818515641846,0.180524819851377,0.0990521766520261,0.134283070266202,0.105661878520803,0.223117526279611,0.403562036191298,1.0624866164009,1.12335605026593,1.05699690422472,1.3650427968502
"Cre10.g451900",8.57892714685518,8.59623449093213,8.54403847944264,8.29697266318923,7.94399362431071,8.00103590626756,7.91169825545154,7.74547088552922,7.46798572475214,7.49664083977814,7.4592493398551,7.38986451782605,7.24739513340962
"Cre10.g451950",5.43410333900373,6.55397010190692,7.30847075044455,7.87427010027942,7.69337596154074,7.61383008933292,7.53964299269382,7.52909211357377,7.3419932446299,7.31903614031001,7.07371306418951,6.94574913264721,6.79301211010419
"Cre10.g452050",5.70827371763606,9.49391111352287,10.6816146813748,11.1454745892404,11.3339988887933,11.4133331007971,11.5128037398575,11.4998624023295,11.3829506678029,10.5184387821493,9.3699467964649,8.85016364367865,8.04585922017358
"Cre10.g452650",6.63084870166797,5.96131794419616,5.20583065958573,5.16988492546683,5.27035845694682,5.38219597793384,5.51240015453409,5.6019178295791,5.39700866995785,5.33231678475898,5.29591832857994,5.16762357502712,5.17941094295098
"Cre10.g453450",6.39008386773878,6.72139331719847,6.44985236078462,6.30889600725395,6.09425558833964,6.14795733856644,6.334216105027,6.58658476375398,6.92711088480536,7.25083559851026,7.38719439192381,7.34639479763943,7.42845694011599
"Cre10.g454400",2.12940643042,1.88249151109373,2.20654754558381,2.39513162610913,2.29765873174456,2.37211607596724,2.4678192117396,2.51924618560792,2.51780513721938,2.88562059287065,2.87272960304176,2.62696892425507,2.75734708690095
"Cre10.g454550",0.4173434741162,0.617955415470449,1.32103306893116,1.38618038290963,1.54600813078557,1.63461459200884,1.58351836105874,1.79732622425738,2.12670119520266,2.4071816406854,2.36926854760476,2.58497532456309,2.52555791110544
"Cre10.g455300",6.75102503745736,6.86248758659093,6.58299324147567,6.57365175286761,6.51000893968167,6.54598435153513,6.64859215095491,6.95318203682303,7.27242697102119,7.55931695634908,7.64557497769709,7.66994946234779,7.72525196873158
"Cre10.g455600",0.425447706474186,0.550794785186906,0.446960658319843,0.739395324046975,0.712853178610966,0.908709302701151,0.852230169681735,1.01778204471393,1.74413602714347,3.16184355502802,3.96747971624398,3.80207644410429,4.00121298491301
"Cre10.g456200",10.882753957024,11.0321988802159,10.9112529518812,10.5756119654411,11.003901897394,10.3709349326081,10.3889751251461,10.4027954896325,10.8616800735923,10.6761815659775,10.9605259646241,11.3273677597045,11.0826887529146
"Cre10.g457750",4.95660541192705,5.00781561567961,4.92111682506252,4.3460891603286,3.9247093377552,3.85610225802007,3.73928370278972,3.72259898789527,3.7165684055615,3.8590004536432,3.7657194276211,3.71696486372794,3.69884912316272
"Cre10.g458050",2.60158961296608,1.9386012007493,2.45813536759351,2.98914907629494,3.12685369571691,3.30180953793088,3.1168594922211,3.06820726693333,2.9205433781424,3.23191060956293,3.26179352309369,2.74382356288387,3.05057121083225
"Cre10.g458550",7.06147897640535,7.65379193903721,7.95704680376258,7.91585485552833,7.85129423053862,7.7262067143529,7.653894885854,7.66822457850349,7.52949777310428,7.39753968054532,7.3629676232387,7.47540525567329,7.49636417792087
"Cre10.g459500",6.92992601930588,5.9140372925296,5.20734741101736,4.17135147967409,3.87924473617207,3.91987097892863,3.88123287872213,3.79372675316178,4.10140168576413,4.77836011985451,5.05482473848138,4.99004508402948,5.14356201621743
"Cre10.g460300",0.669939250141495,0.586371758380094,0.606097888606015,0.958734973339596,1.17845220295409,1.18337092315709,1.15777442068136,0.832200459223287,1.63712635714166,2.11617074340907,2.72089377511418,2.52683111823934,2.50101660872531
"Cre10.g460400",0.554586657262648,1.56129080790081,1.91464826110741,1.90978555752738,1.86568069735931,2.02805113037703,2.1625809378063,2.36742876984165,2.52684675577853,2.83845300352399,2.63667513805619,2.2506546006053,2.76964378100848
"Cre10.g461950",5.11823937312345,5.34506266408686,5.3212373354964,5.61482179300948,5.47226116214401,5.63471165068026,5.75911022964888,6.14865184208699,6.5371838019349,6.91711449358335,6.82608128460835,6.83433360441613,6.68228523676918
"Cre10.g462300",1.45545361639421,0.889726523733831,1.52619664332528,2.41750119741855,2.6374802360703,2.82209398574035,2.84684829303491,2.94366819602546,2.93600866158259,3.26625027885723,3.24376311178564,2.9483962698225,3.01581338735449
"Cre10.g464100",0.803955117284632,0.746157342446264,0.309504570163495,0.142600483681903,0.0722189991841958,0.0329240016830406,0.0303004147770585,0.0549142826535433,0.234338573889625,1.50905712725662,2.90499066320273,3.20665707023066,3.81774831507254
"Cre10.g466550",1.19533384277983,1.68023832673729,1.97190441566313,2.05530899058395,2.13099854797262,2.11816976958419,2.11284839276184,2.38969658043267,2.59172261297663,2.71329005004076,2.78531343216505,2.43650177323424,2.50112622586569
"Cre11.g467500",3.02094782879276,2.01002882617063,2.03958151747871,2.18221127615371,2.29710675699806,2.60590522021821,2.81962447606941,2.95910413599947,3.1876644921041,3.66495242226821,3.81095651788549,3.68600403336254,3.98717746520365
"Cre11.g467544",2.44780908818046,4.33636514561418,4.6544589176118,4.83810682202479,4.70238985068379,4.78627993593081,4.86542470838507,5.19470665537807,5.28887968186027,5.6095762146197,5.47157657618922,5.24723930745964,5.21854423361745
"Cre11.g467568",0.0792783879020051,0.131180495502848,0.231272239622568,0.486816657624951,0.866008665037711,1.48091536775711,2.30382612888234,2.82867208833452,3.42116486217847,3.67288446207251,3.37376083627021,3.3667895670188,3.21812240394396
"Cre11.g467578",10.6436702219357,10.93460833344,10.7124393197753,10.5387856881904,10.8451404206839,10.2495081502831,10.2725043811609,10.2230135010142,10.6655308568072,10.4727593465369,10.7038420616332,11.0741033442703,10.9327747207967
